city,city_ascii,state_id,state_name,county_name,lat,lng
Whittier,Whittier,AK,Alaska,Chugach,60.7852,-148.6455
Caroleen,Caroleen,NC,North Carolina,Rutherford,35.2811,-81.7913
Cross Timbers,Cross Timbers,MO,Missouri,Hickory,38.0242,-93.2294
Center Point,Center Point,IN,Indiana,Clay,39.4154,-87.0752
Lawler,Lawler,IA,Iowa,Chickasaw,43.0721,-92.1533
Harrisburg,Harrisburg,MO,Missouri,Boone,39.1397,-92.4579
San Lucas,San Lucas,CA,California,Monterey,36.1283,-121.0218
Grand Beach,Grand Beach,MI,Michigan,Berrien,41.774,-86.7887
Salem,Salem,GA,Georgia,Upson,32.7588,-84.1933
Mooreland,Mooreland,IN,Indiana,Henry,39.9973,-85.2513
Richfield,Richfield,PA,Pennsylvania,Juniata,40.6868,-77.114
Bethel,Bethel,DE,Delaware,Sussex,38.5711,-75.6195
Salt Lick,Salt Lick,KY,Kentucky,Bath,38.1194,-83.6156
Gunnison,Gunnison,MS,Mississippi,Bolivar,33.9437,-90.9468
Granton,Granton,WI,Wisconsin,Clark,44.5886,-90.4614
Wood Lake,Wood Lake,MN,Minnesota,Yellow Medicine,44.6513,-95.5358
Hollyvilla,Hollyvilla,KY,Kentucky,Jefferson,38.0929,-85.7469
Gilby,Gilby,ND,North Dakota,Grand Forks,48.0835,-97.4679
Lake View,Lake View,TX,Texas,Val Verde,29.459,-100.9532
London Mills,London Mills,IL,Illinois,Fulton,40.7106,-90.2661
Cokesbury,Cokesbury,SC,South Carolina,Greenwood,34.29,-82.2087
Hamilton,Hamilton,WA,Washington,Skagit,48.5283,-121.9839
Hayti Heights,Hayti Heights,MO,Missouri,Pemiscot,36.2311,-89.7682
Tucker,Tucker,MS,Mississippi,Neshoba,32.708,-89.0498
Hollister,Hollister,ID,Idaho,Twin Falls,42.3529,-114.5839
Alta,Alta,UT,Utah,Salt Lake,40.5818,-111.6229
Cumberland Gap,Cumberland Gap,TN,Tennessee,Claiborne,36.5974,-83.6658
Meridian,Meridian,CA,California,Sutter,39.1405,-121.9078
Casey,Casey,IA,Iowa,Guthrie,41.5075,-94.5214
Fairfield,Fairfield,NE,Nebraska,Clay,40.4323,-98.1033
Paden,Paden,OK,Oklahoma,Okfuskee,35.508,-96.5674
Eagleville,Eagleville,MO,Missouri,Harrison,40.4685,-93.9862
Glendale,Glendale,UT,Utah,Kane,37.3342,-112.6035
Otis,Otis,KS,Kansas,Rush,38.5347,-99.0533
Central,Central,AZ,Arizona,Graham,32.8692,-109.7908
Rock Island Arsenal,Rock Island Arsenal,IL,Illinois,Rock Island,41.5169,-90.5409
Hartsburg,Hartsburg,IL,Illinois,Logan,40.2505,-89.4411
Goldston,Goldston,NC,North Carolina,Chatham,35.5929,-79.3286
Kimberly,Kimberly,WV,West Virginia,Fayette,38.1407,-81.2967
Albion,Albion,ID,Idaho,Cassia,42.4098,-113.5806
Green Lane,Green Lane,PA,Pennsylvania,Montgomery,40.3363,-75.4709
Chilcoot-Vinton,Chilcoot-Vinton,CA,California,Plumas,39.8067,-120.1388
Strong,Strong,AR,Arkansas,Union,33.1079,-92.3556
North Garden,North Garden,VA,Virginia,Albemarle,37.9612,-78.6334
Stovall,Stovall,NC,North Carolina,Granville,36.4476,-78.5689
Donalds,Donalds,SC,South Carolina,Abbeville,34.3766,-82.3467
Shickley,Shickley,NE,Nebraska,Fillmore,40.4165,-97.7241
Mesa,Mesa,CA,California,Inyo,37.419,-118.5424
Artesia,Artesia,MS,Mississippi,Lowndes,33.4164,-88.6424
Scammon,Scammon,KS,Kansas,Cherokee,37.2781,-94.823
Blooming Valley,Blooming Valley,PA,Pennsylvania,Crawford,41.68,-80.0396
Joy,Joy,IL,Illinois,Mercer,41.1969,-90.8788
Tennyson,Tennyson,WI,Wisconsin,Grant,42.6907,-90.6868
Sledge,Sledge,MS,Mississippi,Quitman,34.4326,-90.2212
Plymouth,Plymouth,IA,Iowa,Cerro Gordo,43.2464,-93.1233
Fulton,Fulton,OH,Ohio,Morrow,40.463,-82.8283
Turkey Creek,Turkey Creek,LA,Louisiana,Evangeline,30.8732,-92.417
Haydenville,Haydenville,OH,Ohio,Hocking,39.4807,-82.3238
Gatewood,Gatewood,WV,West Virginia,Fayette,38.0052,-81.0663
Bitter Springs,Bitter Springs,AZ,Arizona,Coconino,36.6118,-111.6475
Waterford,Waterford,OH,Ohio,Washington,39.5407,-81.6424
Leary,Leary,GA,Georgia,Calhoun,31.4847,-84.5133
Rudyard,Rudyard,MT,Montana,Hill,48.5599,-110.55
Toone,Toone,TN,Tennessee,Hardeman,35.3565,-88.9542
Garner,Garner,TX,Texas,Parker,32.827,-97.9847
Dalmatia,Dalmatia,PA,Pennsylvania,Northumberland,40.65,-76.9027
Bastian,Bastian,VA,Virginia,Bland,37.1535,-81.1525
Orleans,Orleans,NE,Nebraska,Harlan,40.1317,-99.4551
Emery,Emery,UT,Utah,Emery,38.9252,-111.2522
Arkansaw,Arkansaw,WI,Wisconsin,Pepin,44.6334,-92.022
Farber,Farber,MO,Missouri,Audrain,39.2747,-91.5762
Hardesty,Hardesty,OK,Oklahoma,Texas,36.6148,-101.1936
Cooperstown,Cooperstown,PA,Pennsylvania,Venango,41.4998,-79.8736
Bostwick,Bostwick,GA,Georgia,Morgan,33.7373,-83.5141
Herrick,Herrick,IL,Illinois,Shelby,39.2196,-88.9848
Wilbur Park,Wilbur Park,MO,Missouri,St. Louis,38.5532,-90.3087
Juda,Juda,WI,Wisconsin,Green,42.59,-89.5092
Penn Lake Park,Penn Lake Park,PA,Pennsylvania,Luzerne,41.1149,-75.7736
Ekalaka,Ekalaka,MT,Montana,Carter,45.8897,-104.5506
Clarks,Clarks,NE,Nebraska,Merrick,41.2163,-97.8394
Forbestown,Forbestown,CA,California,Butte,39.53,-121.2689
Bowlegs,Bowlegs,OK,Oklahoma,Seminole,35.1473,-96.6693
Donnelsville,Donnelsville,OH,Ohio,Clark,39.9155,-83.943
South Toledo Bend,South Toledo Bend,TX,Texas,Newton,31.1568,-93.6074
Rochelle,Rochelle,TX,Texas,McCulloch,31.2232,-99.2066
Lomax,Lomax,IL,Illinois,Henderson,40.6792,-91.0754
Bayard,Bayard,IA,Iowa,Guthrie,41.8522,-94.5585
Holiday Lake,Holiday Lake,IA,Iowa,Poweshiek,41.8175,-92.4529
Harrodsburg,Harrodsburg,IN,Indiana,Monroe,39.018,-86.5532
Cottonwood,Cottonwood,TX,Texas,Kaufman,32.4613,-96.3965
Plymouth,Plymouth,NE,Nebraska,Jefferson,40.3024,-96.9886
Grantsville,Grantsville,WV,West Virginia,Calhoun,38.9204,-81.0933
Loomis,Loomis,NE,Nebraska,Phelps,40.4783,-99.5075
Mason,Mason,IL,Illinois,Effingham,38.9537,-88.6257
Dearing,Dearing,KS,Kansas,Montgomery,37.0534,-95.6954
Daisy,Daisy,GA,Georgia,Evans,32.151,-81.8362
Wales,Wales,UT,Utah,Sanpete,39.4851,-111.6361
Waltonville,Waltonville,IL,Illinois,Jefferson,38.2141,-89.0381
Advance,Advance,MI,Michigan,Charlevoix,45.2161,-85.0807
Stinson Beach,Stinson Beach,CA,California,Marin,37.9026,-122.6501
Beaverdam,Beaverdam,OH,Ohio,Allen,40.8328,-83.9739
New Market,New Market,IA,Iowa,Taylor,40.7324,-94.9004
Garden Farms,Garden Farms,CA,California,San Luis Obispo,35.4158,-120.6141
Neeses,Neeses,SC,South Carolina,Orangeburg,33.5365,-81.1236
Bernice,Bernice,OK,Oklahoma,Delaware,36.6217,-94.9118
Morton,Morton,MN,Minnesota,Renville,44.5534,-94.985
Mineral Bluff,Mineral Bluff,GA,Georgia,Fannin,34.914,-84.2776
Comfrey,Comfrey,MN,Minnesota,Brown,44.1111,-94.9029
Spring Lake,Spring Lake,FL,Florida,Hernando,28.4952,-82.3017
Ravensdale,Ravensdale,WA,Washington,King,47.3589,-121.9781
Avon,Avon,NC,North Carolina,Dare,35.3465,-75.5069
Parryville,Parryville,PA,Pennsylvania,Carbon,40.8243,-75.6701
Smyer,Smyer,TX,Texas,Hockley,33.5874,-102.1636
White Oak,White Oak,NC,North Carolina,Bladen,34.7396,-78.7186
Weippe,Weippe,ID,Idaho,Clearwater,46.3787,-115.9396
Scranton,Scranton,ND,North Dakota,Bowman,46.1498,-103.1429
Kennebec,Kennebec,SD,South Dakota,Lyman,43.9035,-99.8619
Chauncey,Chauncey,GA,Georgia,Dodge,32.1059,-83.0646
Ethel,Ethel,MS,Mississippi,Attala,33.122,-89.465
Pierrepont Manor,Pierrepont Manor,NY,New York,Jefferson,43.7374,-76.061
Braswell,Braswell,GA,Georgia,Paulding,33.9836,-84.9591
Vibbard,Vibbard,MO,Missouri,Ray,39.3854,-94.1455
Oak Grove Village,Oak Grove Village,MO,Missouri,Franklin,38.2278,-91.1495
Runnelstown,Runnelstown,MS,Mississippi,Perry,31.3779,-89.1143
Kenney,Kenney,IL,Illinois,De Witt,40.0981,-89.0862
Alexandria,Alexandria,PA,Pennsylvania,Huntingdon,40.5583,-78.0997
Maddock,Maddock,ND,North Dakota,Benson,47.9624,-99.5293
Stanley,Stanley,KY,Kentucky,Daviess,37.8183,-87.2452
Baldwin,Baldwin,IL,Illinois,Randolph,38.1838,-89.8451
Leon,Leon,WV,West Virginia,Mason,38.7471,-81.9555
Reserve,Reserve,NM,New Mexico,Catron,33.709,-108.7614
Hayti,Hayti,SD,South Dakota,Hamlin,44.658,-97.2049
Oak Glen,Oak Glen,CA,California,San Bernardino,34.0448,-116.9497
Anchor Bay,Anchor Bay,CA,California,Mendocino,38.8126,-123.5704
Barry,Barry,TX,Texas,Navarro,32.0999,-96.6378
Rockholds,Rockholds,KY,Kentucky,Whitley,36.8308,-84.1131
Siracusaville,Siracusaville,LA,Louisiana,St. Mary,29.6886,-91.1522
Versailles,Versailles,IL,Illinois,Brown,39.8842,-90.6587
Auburn,Auburn,WY,Wyoming,Lincoln,42.7969,-111.0216
Ranchitos Las Lomas,Ranchitos Las Lomas,TX,Texas,Webb,27.6282,-99.2345
Mission,Mission,WI,Wisconsin,Jackson,44.3454,-90.7631
Petrolia,Petrolia,TX,Texas,Clay,34.0131,-98.2313
Grimesland,Grimesland,NC,North Carolina,Pitt,35.5685,-77.2025
Lazy Y U,Lazy Y U,AZ,Arizona,Mohave,35.1369,-113.9684
Hoytville,Hoytville,OH,Ohio,Wood,41.19,-83.7843
Ryan,Ryan,IA,Iowa,Delaware,42.3524,-91.4849
Montross,Montross,VA,Virginia,Westmoreland,38.0941,-76.8229
Fredonia,Fredonia,PA,Pennsylvania,Mercer,41.3219,-80.2581
Fidelity,Fidelity,MO,Missouri,Jasper,37.0816,-94.3095
Otwell,Otwell,IN,Indiana,Pike,38.4565,-87.0959
Willow River,Willow River,MN,Minnesota,Pine,46.3206,-92.8346
Rio Oso,Rio Oso,CA,California,Sutter,38.9518,-121.531
South Williamson,South Williamson,KY,Kentucky,Pike,37.6633,-82.2879
Altoona,Altoona,KS,Kansas,Wilson,37.5249,-95.6615
Westport,Westport,OK,Oklahoma,Pawnee,36.1942,-96.3362
McLain,McLain,MS,Mississippi,Greene,31.1037,-88.8239
Crawfordsville,Crawfordsville,IA,Iowa,Washington,41.2139,-91.5366
Healy,Healy,KS,Kansas,Lane,38.603,-100.6176
Westport,Westport,OR,Oregon,Clatsop,46.1303,-123.3715
New Home,New Home,TX,Texas,Lynn,33.3269,-101.9117
Lewisville,Lewisville,IN,Indiana,Henry,39.8068,-85.3529
Bricelyn,Bricelyn,MN,Minnesota,Faribault,43.5607,-93.8131
Sumner,Sumner,MS,Mississippi,Tallahatchie,33.9693,-90.3693
New Troy,New Troy,MI,Michigan,Berrien,41.879,-86.5475
Pedricktown,Pedricktown,NJ,New Jersey,Salem,39.7658,-75.4085
Stollings,Stollings,WV,West Virginia,Logan,37.8409,-81.9625
Popponesset,Popponesset,MA,Massachusetts,Barnstable,41.5737,-70.4636
Gasquet,Gasquet,CA,California,Del Norte,41.8429,-123.9731
Mahtowa,Mahtowa,MN,Minnesota,Carlton,46.5616,-92.6279
Cromwell,Cromwell,MN,Minnesota,Carlton,46.6795,-92.8731
Donahue,Donahue,IA,Iowa,Scott,41.6916,-90.6747
Manistee Lake,Manistee Lake,MI,Michigan,Kalkaska,44.7841,-85.0211
Dunlevy,Dunlevy,PA,Pennsylvania,Washington,40.113,-79.8591
Brainard,Brainard,NE,Nebraska,Butler,41.1821,-97.0024
Laurelton,Laurelton,PA,Pennsylvania,Union,40.8815,-77.2024
Sunset Bay,Sunset Bay,NY,New York,Chautauqua,42.5607,-79.1307
Summersville,Summersville,KY,Kentucky,Green,37.3265,-85.543
Essex,Essex,MO,Missouri,Stoddard,36.8119,-89.8627
Wyoming,Wyoming,NY,New York,Wyoming,42.8241,-78.0842
Adelphi,Adelphi,OH,Ohio,Ross,39.4647,-82.7456
Good Hope,Good Hope,GA,Georgia,Walton,33.785,-83.6094
Randlett,Randlett,OK,Oklahoma,Cotton,34.1773,-98.4639
Romeo,Romeo,CO,Colorado,Conejos,37.1718,-105.9854
Bear Creek Village,Bear Creek Village,PA,Pennsylvania,Luzerne,41.1875,-75.7553
Brodnax,Brodnax,VA,Virginia,Brunswick,36.7033,-78.0318
Lagro,Lagro,IN,Indiana,Wabash,40.8391,-85.7275
Scandinavia,Scandinavia,WI,Wisconsin,Waupaca,44.4608,-89.1461
Protivin,Protivin,IA,Iowa,Howard,43.2167,-92.089
Ashley Heights,Ashley Heights,NC,North Carolina,Hoke,35.09,-79.374
Kawela Bay,Kawela Bay,HI,Hawaii,Honolulu,21.6991,-158.0026
Moro,Moro,OR,Oregon,Sherman,45.4837,-120.7333
Waldo,Waldo,OH,Ohio,Marion,40.4598,-83.0848
Oak Grove,Oak Grove,AR,Arkansas,Carroll,36.4642,-93.4302
Frazer,Frazer,MT,Montana,Valley,48.0532,-106.048
Swall Meadows,Swall Meadows,CA,California,Mono,37.5061,-118.6426
Double Horn,Double Horn,TX,Texas,Burnet,30.4961,-98.217
Sandusky,Sandusky,IA,Iowa,Lee,40.4579,-91.3868
Long Hollow,Long Hollow,SD,South Dakota,Roberts,45.6823,-97.1611
New Ulm,New Ulm,TX,Texas,Austin,29.8874,-96.4913
Bowdle,Bowdle,SD,South Dakota,Edmunds,45.4512,-99.6565
Sodaville,Sodaville,OR,Oregon,Linn,44.4831,-122.8691
Letts,Letts,IA,Iowa,Louisa,41.3301,-91.2354
Merna,Merna,NE,Nebraska,Custer,41.4852,-99.7611
Amargosa,Amargosa,TX,Texas,Jim Wells,27.8916,-98.1086
Creekside,Creekside,KY,Kentucky,Jefferson,38.2914,-85.5701
Southview,Southview,PA,Pennsylvania,Washington,40.332,-80.2561
Fries,Fries,VA,Virginia,Grayson,36.714,-80.9752
Uplands Park,Uplands Park,MO,Missouri,St. Louis,38.6927,-90.2829
Snow Lake Shores,Snow Lake Shores,MS,Mississippi,Benton,34.824,-89.2385
Powers,Powers,MI,Michigan,Menominee,45.6878,-87.5266
Arapahoe,Arapahoe,NC,North Carolina,Pamlico,35.0215,-76.826
Alger,Alger,WA,Washington,Skagit,48.6175,-122.3368
Basin,Basin,MT,Montana,Jefferson,46.2834,-112.2871
Cumberland City,Cumberland City,TN,Tennessee,Stewart,36.3828,-87.6403
Mead,Mead,OK,Oklahoma,Bryan,33.9979,-96.5187
Mountain Park,Mountain Park,OK,Oklahoma,Kiowa,34.6988,-98.9524
Betterton,Betterton,MD,Maryland,Kent,39.3652,-76.069
Almira,Almira,WA,Washington,Lincoln,47.7105,-118.9369
Remer,Remer,MN,Minnesota,Cass,47.0569,-93.9126
Taylor,Taylor,WI,Wisconsin,Jackson,44.3217,-91.1204
Akeley,Akeley,MN,Minnesota,Hubbard,47.0005,-94.728
Madison,Madison,PA,Pennsylvania,Westmoreland,40.2455,-79.6748
Acacia Villas,Acacia Villas,FL,Florida,Palm Beach,26.6457,-80.1104
New Bloomington,New Bloomington,OH,Ohio,Marion,40.5837,-83.3125
Jerome,Jerome,AZ,Arizona,Yavapai,34.7471,-112.1076
McFarland,McFarland,KS,Kansas,Wabaunsee,39.0545,-96.2381
Finleyville,Finleyville,PA,Pennsylvania,Washington,40.2528,-80.002
Camp Dennison,Camp Dennison,OH,Ohio,Hamilton,39.1933,-84.2899
Toms Brook,Toms Brook,VA,Virginia,Shenandoah,38.9465,-78.44
Duncombe,Duncombe,IA,Iowa,Webster,42.4698,-93.9968
Parker,Parker,KS,Kansas,Linn,38.3285,-94.9899
Aguila,Aguila,AZ,Arizona,Maricopa,33.9376,-113.1665
Vernon Center,Vernon Center,MN,Minnesota,Blue Earth,43.9626,-94.1665
Westover,Westover,PA,Pennsylvania,Clearfield,40.7465,-78.6821
Centre Island,Centre Island,NY,New York,Nassau,40.9017,-73.5211
Wrenshall,Wrenshall,MN,Minnesota,Carlton,46.6217,-92.384
Bay City,Bay City,WI,Wisconsin,Pierce,44.5873,-92.4573
Butte,Butte,NE,Nebraska,Boyd,42.9125,-98.8479
Quenemo,Quenemo,KS,Kansas,Osage,38.5801,-95.5266
Vadito,Vadito,NM,New Mexico,Taos,36.1929,-105.6755
Kingston,Kingston,UT,Utah,Piute,38.2067,-112.1793
Sheep Springs,Sheep Springs,NM,New Mexico,San Juan,36.1593,-108.6905
Echo Hills,Echo Hills,CO,Colorado,Clear Creek,39.6748,-105.4134
New Odanah,New Odanah,WI,Wisconsin,Ashland,46.5986,-90.6509
Anon Raices,Anon Raices,PR,Puerto Rico,Ponce,18.1389,-66.5856
Linwood,Linwood,KS,Kansas,Leavenworth,39.0019,-95.0362
Richlawn,Richlawn,KY,Kentucky,Jefferson,38.2547,-85.6412
Saxman,Saxman,AK,Alaska,Ketchikan Gateway,55.3232,-131.5892
Clarksville,Clarksville,MI,Michigan,Ionia,42.8421,-85.2425
Lacona,Lacona,IA,Iowa,Warren,41.1901,-93.385
Wabbaseka,Wabbaseka,AR,Arkansas,Jefferson,34.3592,-91.7928
Casnovia,Casnovia,MI,Michigan,Kent,43.2336,-85.7895
Mapleton,Mapleton,PA,Pennsylvania,Huntingdon,40.3929,-77.9412
La Jara,La Jara,NM,New Mexico,Sandoval,36.1055,-106.9419
Cuyamungue Grant,Cuyamungue Grant,NM,New Mexico,Santa Fe,35.8464,-105.9948
Damascus,Damascus,AR,Arkansas,Van Buren,35.3671,-92.4108
Otter Lake,Otter Lake,MI,Michigan,Lapeer,43.2138,-83.4595
Greensboro,Greensboro,PA,Pennsylvania,Greene,39.7921,-79.9126
Sparland,Sparland,IL,Illinois,Marshall,41.0295,-89.441
Burdett,Burdett,KS,Kansas,Pawnee,38.1935,-99.5264
Nickelsville,Nickelsville,VA,Virginia,Scott,36.7517,-82.416
Evening Shade,Evening Shade,AR,Arkansas,Sharp,36.07,-91.6218
Herman,Herman,NE,Nebraska,Washington,41.6739,-96.2167
Hillcrest Heights,Hillcrest Heights,FL,Florida,Polk,27.8083,-81.5695
Caspar,Caspar,CA,California,Mendocino,39.3631,-123.8043
Willard,Willard,NM,New Mexico,Torrance,34.5948,-106.0325
Willow Lake,Willow Lake,SD,South Dakota,Clark,44.6279,-97.6386
Crumpton,Crumpton,MD,Maryland,Queen Anne's,39.2358,-75.9223
Westhope,Westhope,ND,North Dakota,Bottineau,48.9112,-101.0176
Cedar Lake,Cedar Lake,OK,Oklahoma,Canadian,35.4276,-98.193
Plum,Plum,TX,Texas,Fayette,29.9324,-96.9812
Cleo Springs,Cleo Springs,OK,Oklahoma,Major,36.4046,-98.4401
Hermosa,Hermosa,SD,South Dakota,Custer,43.8399,-103.193
San Pedro,San Pedro,TX,Texas,Cameron,25.9812,-97.5882
Pine Hill,Pine Hill,NY,New York,Ulster,42.1308,-74.4666
Waukau,Waukau,WI,Wisconsin,Winnebago,43.9862,-88.7705
Jacona,Jacona,NM,New Mexico,Santa Fe,35.8887,-106.0386
Desert Shores,Desert Shores,CA,California,Imperial,33.4041,-116.0394
Mount Hood,Mount Hood,OR,Oregon,Hood River,45.5339,-121.5662
Fallon,Fallon,MT,Montana,Prairie,46.8373,-105.127
Cressey,Cressey,CA,California,Merced,37.421,-120.6557
Martin,Martin,GA,Georgia,Stephens,34.4856,-83.1985
Chandler,Chandler,MN,Minnesota,Murray,43.9306,-95.9512
Boulevard,Boulevard,CA,California,San Diego,32.664,-116.2896
Gadsden,Gadsden,TN,Tennessee,Crockett,35.7768,-88.9861
Bradfordsville,Bradfordsville,KY,Kentucky,Marion,37.4943,-85.1481
Lorimor,Lorimor,IA,Iowa,Union,41.1268,-94.0569
Proctorsville,Proctorsville,VT,Vermont,Windsor,43.381,-72.6373
Ruby,Ruby,SC,South Carolina,Chesterfield,34.7462,-80.1799
Lafayette,Lafayette,OH,Ohio,Allen,40.7589,-83.9499
Herndon,Herndon,PA,Pennsylvania,Northumberland,40.7104,-76.8519
Belview,Belview,MN,Minnesota,Redwood,44.6065,-95.3287
Viola,Viola,AR,Arkansas,Fulton,36.3968,-91.9863
Reklaw,Reklaw,TX,Texas,Rusk,31.8662,-94.9834
Dewey Beach,Dewey Beach,DE,Delaware,Sussex,38.6958,-75.0749
Gilmore,Gilmore,MD,Maryland,Allegany,39.5831,-78.9513
Leola,Leola,SD,South Dakota,McPherson,45.7212,-98.9386
Sublette,Sublette,IL,Illinois,Lee,41.6438,-89.231
Burnettsville,Burnettsville,IN,Indiana,White,40.7612,-86.5947
Everest,Everest,KS,Kansas,Brown,39.677,-95.4248
Gallatin,Gallatin,TX,Texas,Cherokee,31.8969,-95.152
St. Michael,St. Michael,PA,Pennsylvania,Cambria,40.329,-78.7717
Colony,Colony,KS,Kansas,Anderson,38.0712,-95.3629
Wadsworth,Wadsworth,TX,Texas,Matagorda,28.8224,-95.9276
Reinerton,Reinerton,PA,Pennsylvania,Schuylkill,40.5914,-76.5359
Helix,Helix,OR,Oregon,Umatilla,45.8507,-118.6591
Platte Center,Platte Center,NE,Nebraska,Platte,41.5374,-97.4886
Yatesville,Yatesville,GA,Georgia,Upson,32.9133,-84.1423
Marne,Marne,OH,Ohio,Licking,40.0725,-82.3091
McCutchenville,McCutchenville,OH,Ohio,Seneca,40.9944,-83.2547
Earl,Earl,NC,North Carolina,Cleveland,35.1954,-81.534
Tocsin,Tocsin,IN,Indiana,Wells,40.8303,-85.1091
Chamisal,Chamisal,NM,New Mexico,Taos,36.1725,-105.7459
Clifton,Clifton,VA,Virginia,Fairfax,38.7802,-77.3866
Calhoun,Calhoun,MO,Missouri,Henry,38.4683,-93.6251
Williams,Williams,IA,Iowa,Hamilton,42.4892,-93.5412
West Okoboji,West Okoboji,IA,Iowa,Dickinson,43.3489,-95.1635
Clay Center,Clay Center,OH,Ohio,Ottawa,41.5731,-83.3641
Marquette,Marquette,WI,Wisconsin,Green Lake,43.7464,-89.1384
Gorham,Gorham,KS,Kansas,Russell,38.8806,-99.0237
Princeton,Princeton,CA,California,Colusa,39.4016,-122.0194
Cedar Hill,Cedar Hill,TN,Tennessee,Robertson,36.5512,-87.001
Lobo Canyon,Lobo Canyon,NM,New Mexico,Cibola,35.2238,-107.7209
Plymouth,Plymouth,UT,Utah,Box Elder,41.8734,-112.1454
Bow,Bow,WA,Washington,Skagit,48.5613,-122.4077
El Combate,El Combate,PR,Puerto Rico,Cabo Rojo,17.9822,-67.2089
Bowling Green,Bowling Green,IN,Indiana,Clay,39.3831,-87.0117
Indian Wells,Indian Wells,AZ,Arizona,Navajo,35.4089,-110.1062
Smith Island,Smith Island,MD,Maryland,Somerset,37.9748,-76.0251
Hickman,Hickman,TN,Tennessee,Smith,36.1451,-85.9413
New Harmony,New Harmony,UT,Utah,Washington,37.4803,-113.3096
Williston,Williston,OH,Ohio,Ottawa,41.6026,-83.3419
Houston Lake,Houston Lake,MO,Missouri,Platte,39.1924,-94.6219
Uniontown,Uniontown,KS,Kansas,Bourbon,37.8471,-94.9755
Lakeview Heights,Lakeview Heights,KY,Kentucky,Rowan,38.152,-83.5043
Hersey,Hersey,MI,Michigan,Osceola,43.8513,-85.4419
Maupin,Maupin,OR,Oregon,Wasco,45.1732,-121.0881
Fanshawe,Fanshawe,OK,Oklahoma,Le Flore,34.9738,-94.8543
La Grange,La Grange,WY,Wyoming,Goshen,41.6387,-104.1629
Menominee,Menominee,IL,Illinois,Jo Daviess,42.4747,-90.5429
Sibley,Sibley,MO,Missouri,Jackson,39.1758,-94.2009
Gordon,Gordon,AL,Alabama,Houston,31.1436,-85.0925
Midland,Midland,OH,Ohio,Clinton,39.3069,-83.9108
Fayette City,Fayette City,PA,Pennsylvania,Fayette,40.1008,-79.8387
Charlo,Charlo,MT,Montana,Lake,47.4427,-114.1716
Taylorsville,Taylorsville,GA,Georgia,Bartow,34.086,-84.9875
Ford Cliff,Ford Cliff,PA,Pennsylvania,Armstrong,40.7608,-79.5358
Dowelltown,Dowelltown,TN,Tennessee,DeKalb,36.0125,-85.9426
Sterling,Sterling,UT,Utah,Sanpete,39.1934,-111.6904
Nebo,Nebo,IL,Illinois,Pike,39.4421,-90.7882
Rothbury,Rothbury,MI,Michigan,Oceana,43.5199,-86.3588
Leitersburg,Leitersburg,MD,Maryland,Washington,39.6928,-77.6206
Auburntown,Auburntown,TN,Tennessee,Cannon,35.9511,-86.0969
Odum,Odum,GA,Georgia,Wayne,31.6665,-82.0269
Atalissa,Atalissa,IA,Iowa,Muscatine,41.5715,-91.1664
Edna,Edna,CA,California,San Luis Obispo,35.2108,-120.606
Higgston,Higgston,GA,Georgia,Montgomery,32.2164,-82.467
West Manchester,West Manchester,OH,Ohio,Preble,39.9034,-84.6263
Grimes,Grimes,CA,California,Colusa,39.0741,-121.8988
Wesley,Wesley,IA,Iowa,Kossuth,43.0891,-93.9929
Nesika Beach,Nesika Beach,OR,Oregon,Curry,42.5045,-124.4065
Oxbow,Oxbow,ND,North Dakota,Cass,46.6687,-96.8101
Shuqualak,Shuqualak,MS,Mississippi,Noxubee,32.9793,-88.5693
Chancellor,Chancellor,SD,South Dakota,Turner,43.3719,-96.9875
Turley,Turley,NM,New Mexico,San Juan,36.7366,-107.79
Port Clinton,Port Clinton,PA,Pennsylvania,Schuylkill,40.5818,-76.0267
Richburg,Richburg,SC,South Carolina,Chester,34.7168,-81.0196
Gwynneville,Gwynneville,IN,Indiana,Shelby,39.6609,-85.648
Sugar Grove,Sugar Grove,OH,Ohio,Fairfield,39.6279,-82.5456
Adamsville,Adamsville,OH,Ohio,Muskingum,40.0689,-81.8826
Wurtsboro Hills,Wurtsboro Hills,NY,New York,Sullivan,41.5966,-74.5052
Clinchco,Clinchco,VA,Virginia,Dickenson,37.1588,-82.3562
Singer,Singer,LA,Louisiana,Beauregard,30.6512,-93.4117
Vallonia,Vallonia,IN,Indiana,Jackson,38.8461,-86.0991
Pisinemo,Pisinemo,AZ,Arizona,Pima,32.035,-112.3193
Bigfork,Bigfork,MN,Minnesota,Itasca,47.7473,-93.6525
Stratton,Stratton,NE,Nebraska,Hitchcock,40.1503,-101.228
Rosholt,Rosholt,SD,South Dakota,Roberts,45.8662,-96.7318
Rowley,Rowley,IA,Iowa,Buchanan,42.3685,-91.8443
Oak Grove,Oak Grove,IL,Illinois,Rock Island,41.412,-90.5742
South Prairie,South Prairie,WA,Washington,Pierce,47.1373,-122.0939
Kongiganak,Kongiganak,AK,Alaska,Bethel,59.9858,-162.8544
San Mar,San Mar,MD,Maryland,Washington,39.5521,-77.641
Beaver Crossing,Beaver Crossing,NE,Nebraska,Seward,40.7782,-97.2825
Lore City,Lore City,OH,Ohio,Guernsey,39.9832,-81.46
Dalton,Dalton,NE,Nebraska,Cheyenne,41.4083,-102.9708
Waverly,Waverly,KY,Kentucky,Union,37.7092,-87.8146
Noble,Noble,LA,Louisiana,Sabine,31.6899,-93.6832
